Captive	2015	9.0	18	33.0	34.3333333333	35.6666666667	70.0	40	0.337771723898	[('28-06-2015', 33), ('05-07-2015', 34), ('12-07-2015', 35), ('19-07-2015', 34), ('26-07-2015', 34), ('02-08-2015', 35), ('09-08-2015', 35), ('16-08-2015', 36), ('23-08-2015', 36), ('30-08-2015', 37), ('06-09-2015', 49), ('13-09-2015', 91)]
Capture	2013	7.0	30	85.0	86.3333333333	84.3333333333	88.0	86	0.0118572875367	[('12-05-2013', 85), ('19-05-2013', 88), ('26-05-2013', 84), ('02-06-2013', 88), ('09-06-2013', 87), ('16-06-2013', 86), ('23-06-2013', 85), ('30-06-2013', 82), ('07-07-2013', 86), ('14-07-2013', 88), ('21-07-2013', 84), ('28-07-2013', 92)]
Peter Kay's Car Share	2015	4.0	29	0.0	1.33333333333	0.0	61.0	10	20.5873015873	[('08-02-2015', 0), ('15-02-2015', 0), ('22-02-2015', 2), ('01-03-2015', 1), ('08-03-2015', 1), ('15-03-2015', 0), ('22-03-2015', 0), ('29-03-2015', 0), ('05-04-2015', 0), ('12-04-2015', 1), ('19-04-2015', 22), ('26-04-2015', 100)]
Cardinal	2017	1.0	26	19.0	20.6666666667	18.6666666667	22.5	20	0.061980298421	[('06-11-2016', 19), ('13-11-2016', 21), ('20-11-2016', 19), ('27-11-2016', 21), ('04-12-2016', 22), ('11-12-2016', 22), ('18-12-2016', 19), ('25-12-2016', 18), ('01-01-2017', 19), ('08-01-2017', 21), ('15-01-2017', 21), ('22-01-2017', 24)]
Care Bears: Welcome to Care-a-Lot	2012	6.0	2	0	0	0	0	0	0	[]
Caribbean with Simon Reeve	2015	3.0	22	0.0	2.66666666667	2.66666666667	51.5	11	5.32828282828	[('04-01-2015', 0), ('11-01-2015', 0), ('18-01-2015', 0), ('25-01-2015', 8), ('01-02-2015', 0), ('08-02-2015', 8), ('15-02-2015', 0), ('22-02-2015', 8), ('01-03-2015', 0), ('08-03-2015', 8), ('15-03-2015', 23), ('22-03-2015', 80)]
Carpool	20102011	11.0	4	17.0	21.6666666667	15.6666666667	16.5	18	0.0148511256354	[('26-02-2017', 17), ('05-03-2017', 16), ('12-03-2017', 15), ('19-03-2017', 21), ('26-03-2017', 29), ('02-04-2017', 26), ('09-04-2017', 18), ('16-04-2017', 15), ('23-04-2017', 14), ('30-04-2017', 14), ('07-05-2017', 15), ('14-05-2017', 18)]
Cars That Rock with Brian Johnson	2014	5.0	8	0	0	0	0	0	0	[]
Carson on TCM	2013	7.0	1	0.0	0.0	6.0	59.0	12	4.52380952381	[('14-04-2013', 0), ('21-04-2013', 0), ('28-04-2013', 0), ('05-05-2013', 0), ('12-05-2013', 0), ('19-05-2013', 0), ('26-05-2013', 0), ('02-06-2013', 18), ('09-06-2013', 0), ('16-06-2013', 9), ('23-06-2013', 18), ('30-06-2013', 100)]
Carte Blanche	2015	1.0	23	0	0	0	0	0	0	[]
Carters Get Rich	2017	3.0	31	0.0	2.0	5.0	39.5	8	2.91666666667	[('08-01-2017', 0), ('15-01-2017', 0), ('22-01-2017', 4), ('29-01-2017', 2), ('05-02-2017', 0), ('12-02-2017', 0), ('19-02-2017', 7), ('26-02-2017', 4), ('05-03-2017', 4), ('12-03-2017', 5), ('19-03-2017', 9), ('26-03-2017', 70)]
Case	2015	10.0	18	80.0	83.3333333333	87.0	84.0	84	0.0168465383844	[('02-08-2015', 80), ('09-08-2015', 79), ('16-08-2015', 81), ('23-08-2015', 83), ('30-08-2015', 86), ('06-09-2015', 85), ('13-09-2015', 87), ('20-09-2015', 86), ('27-09-2015', 88), ('04-10-2015', 87), ('11-10-2015', 85), ('18-10-2015', 83)]
Cash Investigation	2012	4.0	27	0	0	0	0	0	0	[]
Castlevania: Hymn of Blood	2012	10.0	22	0.0	0.0	0.0	34.5	5	11.5	[('05-08-2012', 0), ('12-08-2012', 0), ('19-08-2012', 0), ('26-08-2012', 0), ('02-09-2012', 0), ('09-09-2012', 0), ('16-09-2012', 0), ('23-09-2012', 0), ('30-09-2012', 0), ('07-10-2012', 0), ('14-10-2012', 0), ('21-10-2012', 69)]
Casual	2015	10.0	7	76.0	80.3333333333	81.0	81.5	80	0.0235237795214	[('19-07-2015', 76), ('26-07-2015', 78), ('02-08-2015', 80), ('09-08-2015', 81), ('16-08-2015', 80), ('23-08-2015', 80), ('30-08-2015', 82), ('06-09-2015', 81), ('13-09-2015', 80), ('20-09-2015', 82), ('27-09-2015', 80), ('04-10-2015', 83)]
CAT. 8	2013	4.0	1	5.0	9.0	3.33333333333	3.5	6	0.0461538461538	[('13-01-2013', 5), ('20-01-2013', 5), ('27-01-2013', 0), ('03-02-2013', 22), ('10-02-2013', 5), ('17-02-2013', 10), ('24-02-2013', 0), ('03-03-2013', 5), ('10-03-2013', 5), ('17-03-2013', 9), ('24-03-2013', 0), ('31-03-2013', 7)]
Catastrophe	2015	6.0	19	44.0	46.6666666667	45.3333333333	40.5	44	-0.0243431051585	[('29-03-2015', 44), ('05-04-2015', 40), ('12-04-2015', 40), ('19-04-2015', 46), ('26-04-2015', 54), ('03-05-2015', 50), ('10-05-2015', 45), ('17-05-2015', 50), ('24-05-2015', 41), ('31-05-2015', 38), ('07-06-2015', 35), ('14-06-2015', 46)]
Catastrophe, Inc.	2012	11.0	4	0	0	0	0	0	0	[]
Catch a Contractor	2014	2.0	1	1.0	1.66666666667	1.66666666667	5.5	2	0.590277777778	[('10-11-2013', 1), ('17-11-2013', 0), ('24-11-2013', 1), ('01-12-2013', 3), ('08-12-2013', 1), ('15-12-2013', 2), ('22-12-2013', 2), ('29-12-2013', 2), ('05-01-2014', 1), ('12-01-2014', 2), ('19-01-2014', 6), ('26-01-2014', 5)]
Catfish: The TV Show	2012	11.0	12	0	0	0	0	0	0	[]
Catherine Tate's Nan	2015	12.0	27	0.0	1.33333333333	4.0	53.5	10	4.1253968254	[('11-10-2015', 0), ('18-10-2015', 0), ('25-10-2015', 0), ('01-11-2015', 0), ('08-11-2015', 4), ('15-11-2015', 0), ('22-11-2015', 4), ('29-11-2015', 4), ('06-12-2015', 4), ('13-12-2015', 6), ('20-12-2015', 7), ('27-12-2015', 100)]
Cats v Dogs: Which Is Best?	2016	2.0	4	0	0	0	0	0	0	[]
Cavalcade of Cartoon Comedy	20082010	9.0	9	0.0	6.0	10.3333333333	51.5	16	3.41713352007	[('26-02-2017', 0), ('05-03-2017', 18), ('12-03-2017', 6), ('19-03-2017', 0), ('26-03-2017', 12), ('02-04-2017', 18), ('09-04-2017', 13), ('16-04-2017', 6), ('23-04-2017', 12), ('30-04-2017', 12), ('07-05-2017', 6), ('14-05-2017', 97)]
CBS This Morning	2012	1.0	9	0	0	0	0	0	0	[]
Cedar Cove	20132015	7.0	20	6.0	6.0	6.66666666667	7.0	6	0.0462387853692	[('26-02-2017', 6), ('05-03-2017', 5), ('12-03-2017', 5), ('19-03-2017', 6), ('26-03-2017', 7), ('02-04-2017', 5), ('09-04-2017', 8), ('16-04-2017', 6), ('23-04-2017', 6), ('30-04-2017', 7), ('07-05-2017', 6), ('14-05-2017', 8)]
Cedric's Barber Battle	2015	4.0	10	0.0	22.3333333333	0.0	16.5	11	12.6253968254	[('18-01-2015', 0), ('25-01-2015', 33), ('01-02-2015', 0), ('08-02-2015', 33), ('15-02-2015', 34), ('22-02-2015', 0), ('01-03-2015', 0), ('08-03-2015', 0), ('15-03-2015', 0), ('22-03-2015', 0), ('29-03-2015', 33), ('05-04-2015', 0)]
Celebrity Crime Files	2012	10.0	15	0.0	0.0	0.0	24.0	4	8.0	[('29-07-2012', 0), ('05-08-2012', 0), ('12-08-2012', 0), ('19-08-2012', 0), ('26-08-2012', 0), ('02-09-2012', 0), ('09-09-2012', 0), ('16-09-2012', 0), ('23-09-2012', 0), ('30-09-2012', 2), ('07-10-2012', 12), ('14-10-2012', 36)]
Celebrity Name Game	2014	9.0	22	5.0	9.0	13.6666666667	61.5	19	1.4648989899	[('06-07-2014', 5), ('13-07-2014', 9), ('20-07-2014', 9), ('27-07-2014', 8), ('03-08-2014', 10), ('10-08-2014', 10), ('17-08-2014', 7), ('24-08-2014', 12), ('31-08-2014', 22), ('07-09-2014', 17), ('14-09-2014', 23), ('21-09-2014', 100)]
Celebrity Soup	20052006	11.0	25	23.0	8.0	14.3333333333	31.5	17	0.399422973698	[('26-02-2017', 23), ('05-03-2017', 17), ('12-03-2017', 0), ('19-03-2017', 6), ('26-03-2017', 18), ('02-04-2017', 29), ('09-04-2017', 31), ('16-04-2017', 6), ('23-04-2017', 6), ('30-04-2017', 6), ('07-05-2017', 17), ('14-05-2017', 46)]
Celebrity Wife Swap	2012	1.0	2	0	0	0	0	0	0	[]
Celia	2015	10.0	13	0	0	0	0	0	0	[]
Cesar 911	2014	3.0	7	0.0	3.0	3.66666666667	36.5	9	3.40079365079	[('15-12-2013', 0), ('22-12-2013', 0), ('29-12-2013', 1), ('05-01-2014', 3), ('12-01-2014', 5), ('19-01-2014', 3), ('26-01-2014', 3), ('02-02-2014', 5), ('09-02-2014', 3), ('16-02-2014', 14), ('23-02-2014', 20), ('02-03-2014', 53)]
Chala Hawa Yeu Dya	2014	8.0	18	0.0	0.0	0.0	0.0	0	0.0	[('01-06-2014', 0), ('08-06-2014', 0), ('15-06-2014', 0), ('22-06-2014', 0), ('29-06-2014', 0), ('06-07-2014', 0), ('13-07-2014', 0), ('20-07-2014', 0), ('27-07-2014', 0), ('03-08-2014', 0), ('10-08-2014', 0), ('17-08-2014', 0)]
Changelings	2013	7.0	21	41.0	37.3333333333	68.6666666667	42.5	48	0.118163876974	[('05-05-2013', 41), ('12-05-2013', 42), ('19-05-2013', 26), ('26-05-2013', 43), ('02-06-2013', 43), ('09-06-2013', 40), ('16-06-2013', 84), ('23-06-2013', 60), ('30-06-2013', 62), ('07-07-2013', 50), ('14-07-2013', 50), ('21-07-2013', 35)]
The Characters	2016	3.0	11	87.0	87.6666666667	83.0	88.0	86	0.0048226627174	[('20-12-2015', 87), ('27-12-2015', 89), ('03-01-2016', 90), ('10-01-2016', 86), ('17-01-2016', 87), ('24-01-2016', 86), ('31-01-2016', 82), ('07-02-2016', 82), ('14-02-2016', 85), ('21-02-2016', 89), ('28-02-2016', 91), ('06-03-2016', 85)]
Charlie and Lola	20052008	10.0	3	0	0	0	0	0	0	[]
Charlie	2013	10.0	31	0	0	0	0	0	0	[]
Chase	20102011	9.0	20	78.0	68.6666666667	69.6666666667	60.0	68	-0.0801939485867	[('26-02-2017', 78), ('05-03-2017', 71), ('12-03-2017', 69), ('19-03-2017', 67), ('26-03-2017', 70), ('02-04-2017', 71), ('09-04-2017', 73), ('16-04-2017', 69), ('23-04-2017', 67), ('30-04-2017', 71), ('07-05-2017', 69), ('14-05-2017', 51)]
CHASE: The Series	2014	10.0	25	32.0	31.6666666667	44.6666666667	65.0	43	0.277704549342	[('03-08-2014', 32), ('10-08-2014', 52), ('17-08-2014', 37), ('24-08-2014', 22), ('31-08-2014', 36), ('07-09-2014', 56), ('14-09-2014', 32), ('21-09-2014', 59), ('28-09-2014', 43), ('05-10-2014', 24), ('12-10-2014', 72), ('19-10-2014', 58)]
Chasing Cameron	2016	12.0	27	0	0	0	0	0	0	[]
Chasing Maria Menounos	2014	3.0	18	0	0	0	0	0	0	[]
Chasing Mood	20102011	10.0	4	21.0	21.3333333333	14.3333333333	21.5	21	0.0563699945595	[('26-02-2017', 21), ('05-03-2017', 21), ('12-03-2017', 21), ('19-03-2017', 0), ('26-03-2017', 43), ('02-04-2017', 21), ('09-04-2017', 0), ('16-04-2017', 0), ('23-04-2017', 43), ('30-04-2017', 43), ('07-05-2017', 43), ('14-05-2017', 0)]
Chat Room	2012	8.0	30	80.0	86.6666666667	88.6666666667	84.0	86	0.0176912017655	[('10-06-2012', 80), ('17-06-2012', 83), ('24-06-2012', 86), ('01-07-2012', 85), ('08-07-2012', 89), ('15-07-2012', 90), ('22-07-2012', 89), ('29-07-2012', 91), ('05-08-2012', 86), ('12-08-2012', 88), ('19-08-2012', 87), ('26-08-2012', 81)]
Cheating Vegas	2012	8.0	19	21.0	8.33333333333	11.3333333333	23.5	13	0.244052494052	[('03-06-2012', 21), ('10-06-2012', 17), ('17-06-2012', 6), ('24-06-2012', 8), ('01-07-2012', 11), ('08-07-2012', 13), ('15-07-2012', 11), ('22-07-2012', 17), ('29-07-2012', 6), ('05-08-2012', 9), ('12-08-2012', 17), ('19-08-2012', 30)]
Checkmate	2012	10.0	20	33.0	34.3333333333	33.6666666667	29.0	33	-0.0380892076231	[('29-07-2012', 33), ('05-08-2012', 36), ('12-08-2012', 33), ('19-08-2012', 37), ('26-08-2012', 33), ('02-09-2012', 35), ('09-09-2012', 34), ('16-09-2012', 33), ('23-09-2012', 34), ('30-09-2012', 34), ('07-10-2012', 28), ('14-10-2012', 30)]
Checkmate	2015	9.0	8	70.0	77.6666666667	78.0	91.0	80	0.0922584902727	[('21-06-2015', 70), ('28-06-2015', 84), ('05-07-2015', 77), ('12-07-2015', 72), ('19-07-2015', 84), ('26-07-2015', 84), ('02-08-2015', 79), ('09-08-2015', 70), ('16-08-2015', 85), ('23-08-2015', 78), ('30-08-2015', 100), ('06-09-2015', 82)]
Cheer Squad	2016	7.0	6	23.0	25.3333333333	27.0	29.5	26	0.0832663585828	[('17-04-2016', 23), ('24-04-2016', 28), ('01-05-2016', 29), ('08-05-2016', 19), ('15-05-2016', 28), ('22-05-2016', 27), ('29-05-2016', 25), ('05-06-2016', 32), ('12-06-2016', 24), ('19-06-2016', 27), ('26-06-2016', 30), ('03-07-2016', 29)]
Cheerleaders vs. Redneck Zombies	2012	8.0	24	0	0	0	0	0	0	[]
Chef Race: UK vs U.S.	2012	10.0	2	0	0	0	0	0	0	[]
Chef Wanted with Anne Burrell	2012	6.0	28	0	0	0	0	0	0	[]
Cheias de Charme	2012	4.0	16	0	0	0	0	0	0	[]
Chelsea Does	2016	1.0	23	11.0	9.0	12.0	26.0	13	0.403418803419	[('01-11-2015', 11), ('08-11-2015', 7), ('15-11-2015', 8), ('22-11-2015', 9), ('29-11-2015', 10), ('06-12-2015', 10), ('13-12-2015', 13), ('20-12-2015', 10), ('27-12-2015', 13), ('03-01-2016', 13), ('10-01-2016', 14), ('17-01-2016', 38)]
Chelsea Lately	20072014	7.0	1	1.0	1.0	1.33333333333	1.5	1	0.0793650793651	[('26-02-2017', 1), ('05-03-2017', 1), ('12-03-2017', 1), ('19-03-2017', 1), ('26-03-2017', 1), ('02-04-2017', 1), ('09-04-2017', 1), ('16-04-2017', 2), ('23-04-2017', 1), ('30-04-2017', 1), ('07-05-2017', 2), ('14-05-2017', 1)]
Chelsea	2016	5.0	11	36.0	33.6666666667	26.3333333333	37.0	30	0.0385474592792	[('21-02-2016', 36), ('28-02-2016', 31), ('06-03-2016', 52), ('13-03-2016', 26), ('20-03-2016', 23), ('27-03-2016', 23), ('03-04-2016', 26), ('10-04-2016', 27), ('17-04-2016', 26), ('24-04-2016', 24), ('01-05-2016', 45), ('08-05-2016', 29)]
Cheongdam-dong Alice	2012	12.0	1	3.0	1.33333333333	2.0	8.5	3	0.678571428571	[('09-09-2012', 3), ('16-09-2012', 3), ('23-09-2012', 0), ('30-09-2012', 2), ('07-10-2012', 2), ('14-10-2012', 3), ('21-10-2012', 2), ('28-10-2012', 2), ('04-11-2012', 2), ('11-11-2012', 4), ('18-11-2012', 6), ('25-11-2012', 11)]
Chesapeake Shores	2016	8.0	14	0	0	0	0	0	0	[]
Chewing Gum	2015	10.0	6	36.0	35.6666666667	37.3333333333	46.0	38	0.0875108309891	[('19-07-2015', 36), ('26-07-2015', 36), ('02-08-2015', 37), ('09-08-2015', 35), ('16-08-2015', 35), ('23-08-2015', 36), ('30-08-2015', 36), ('06-09-2015', 38), ('13-09-2015', 38), ('20-09-2015', 40), ('27-09-2015', 45), ('04-10-2015', 47)]
Chi-Raq the Series	2015	1.0	1	0	0	0	0	0	0	[]
Chicago Justice	2017	3.0	1	6.0	15.0	13.3333333333	57.0	19	1.40935308232	[('11-12-2016', 6), ('18-12-2016', 4), ('25-12-2016', 7), ('01-01-2017', 20), ('08-01-2017', 18), ('15-01-2017', 15), ('22-01-2017', 14), ('29-01-2017', 12), ('05-02-2017', 14), ('12-02-2017', 15), ('19-02-2017', 20), ('26-02-2017', 94)]
Chicago Med	2015	11.0	17	5.0	12.3333333333	23.0	61.5	23	1.2087962963	[('30-08-2015', 5), ('06-09-2015', 7), ('13-09-2015', 8), ('20-09-2015', 12), ('27-09-2015', 17), ('04-10-2015', 16), ('11-10-2015', 23), ('18-10-2015', 21), ('25-10-2015', 25), ('01-11-2015', 26), ('08-11-2015', 34), ('15-11-2015', 89)]
Chicago P.D.	2014	1.0	8	7.0	4.33333333333	8.33333333333	57.5	15	1.89484126984	[('20-10-2013', 7), ('27-10-2013', 6), ('03-11-2013', 0), ('10-11-2013', 3), ('17-11-2013', 10), ('24-11-2013', 6), ('01-12-2013', 8), ('08-12-2013', 8), ('15-12-2013', 9), ('22-12-2013', 18), ('29-12-2013', 20), ('05-01-2014', 95)]
Chicagolicious	2012	6.0	3	0	0	0	0	0	0	[]
Childhood's End	2015	12.0	14	1.0	1.33333333333	3.0	54.5	11	4.58531746032	[('27-09-2015', 1), ('04-10-2015', 1), ('11-10-2015', 1), ('18-10-2015', 1), ('25-10-2015', 2), ('01-11-2015', 2), ('08-11-2015', 2), ('15-11-2015', 2), ('22-11-2015', 5), ('29-11-2015', 6), ('06-12-2015', 9), ('13-12-2015', 100)]
Children of the Machine	2015	7.0	1	43.0	32.0	25.3333333333	22.0	31	-0.1928674935	[('12-04-2015', 43), ('19-04-2015', 40), ('26-04-2015', 32), ('03-05-2015', 20), ('10-05-2015', 44), ('17-05-2015', 35), ('24-05-2015', 24), ('31-05-2015', 24), ('07-06-2015', 28), ('14-06-2015', 47), ('21-06-2015', 32), ('28-06-2015', 12)]
Childrens Hospital	20082016	12.0	8	86.0	56.6666666667	50.3333333333	37.0	56	-0.235577200098	[('26-02-2017', 86), ('05-03-2017', 90), ('12-03-2017', 64), ('19-03-2017', 53), ('26-03-2017', 53), ('02-04-2017', 53), ('09-04-2017', 51), ('16-04-2017', 49), ('23-04-2017', 51), ('30-04-2017', 54), ('07-05-2017', 50), ('14-05-2017', 24)]
Chipe Libre	2014	8.0	3	0.0	2.66666666667	4.0	56.0	11	4.47676767677	[('18-05-2014', 0), ('25-05-2014', 0), ('01-06-2014', 0), ('08-06-2014', 2), ('15-06-2014', 6), ('22-06-2014', 3), ('29-06-2014', 3), ('06-07-2014', 5), ('13-07-2014', 4), ('20-07-2014', 6), ('27-07-2014', 12), ('03-08-2014', 100)]
Chiquis 'n Control	2012	7.0	28	0	0	0	0	0	0	[]
Choices	2012	3.0	16	0	0	0	0	0	0	[]
Chop Shop	2014	7.0	18	0	0	0	0	0	0	[]
Chopped Canada	2014	1.0	2	0	0	0	0	0	0	[]
Chopped Junior	2015	10.0	27	1.0	2.0	3.66666666667	19.0	5	1.44708994709	[('09-08-2015', 1), ('16-08-2015', 2), ('23-08-2015', 1), ('30-08-2015', 2), ('06-09-2015', 3), ('13-09-2015', 1), ('20-09-2015', 3), ('27-09-2015', 2), ('04-10-2015', 6), ('11-10-2015', 9), ('18-10-2015', 6), ('25-10-2015', 32)]
Chopping Block	2016	8.0	30	43.0	36.3333333333	36.6666666667	43.5	38	0.0129431163723	[('12-06-2016', 43), ('19-06-2016', 36), ('26-06-2016', 35), ('03-07-2016', 35), ('10-07-2016', 39), ('17-07-2016', 45), ('24-07-2016', 38), ('31-07-2016', 38), ('07-08-2016', 34), ('14-08-2016', 37), ('21-08-2016', 46), ('28-08-2016', 41)]
Chosen	2016	8.0	2	68.0	61.3333333333	60.0	69.0	62	0.00984408392903	[('15-05-2016', 68), ('22-05-2016', 62), ('29-05-2016', 62), ('05-06-2016', 64), ('12-06-2016', 58), ('19-06-2016', 60), ('26-06-2016', 60), ('03-07-2016', 57), ('10-07-2016', 63), ('17-07-2016', 62), ('24-07-2016', 74), ('31-07-2016', 64)]
Chowder	20072010	11.0	2	62.0	56.3333333333	50.0	53.5	53	-0.0439282517486	[('26-02-2017', 62), ('05-03-2017', 54), ('12-03-2017', 60), ('19-03-2017', 52), ('26-03-2017', 57), ('02-04-2017', 50), ('09-04-2017', 52), ('16-04-2017', 53), ('23-04-2017', 45), ('30-04-2017', 52), ('07-05-2017', 46), ('14-05-2017', 61)]
Chozen	2014	1.0	1	0	0	0	0	0	0	[]
Chris Tarrant: Extreme Railways	2012	12.0	1	0.0	0.0	0.0	31.5	5	10.5	[('09-09-2012', 0), ('16-09-2012', 0), ('23-09-2012', 0), ('30-09-2012', 0), ('07-10-2012', 0), ('14-10-2012', 0), ('21-10-2012', 0), ('28-10-2012', 0), ('04-11-2012', 0), ('11-11-2012', 0), ('18-11-2012', 36), ('25-11-2012', 27)]
Chrisley Knows Best	2014	3.0	11	0	0	0	0	0	0	[]
Christina Milian Turned Up	2015	1.0	18	0.0	1.66666666667	2.33333333333	54.0	10	5.80555555556	[('02-11-2014', 0), ('09-11-2014', 0), ('16-11-2014', 1), ('23-11-2014', 3), ('30-11-2014', 1), ('07-12-2014', 1), ('14-12-2014', 1), ('21-12-2014', 2), ('28-12-2014', 4), ('04-01-2015', 2), ('11-01-2015', 8), ('18-01-2015', 100)]
Chronicles of Comic Con	2012	7.0	1	0	0	0	0	0	0	[]
Chuck	20072012	9.0	24	29.0	56.6666666667	23.6666666667	24.5	33	0.127917223582	[('26-02-2017', 29), ('05-03-2017', 28), ('12-03-2017', 42), ('19-03-2017', 100), ('26-03-2017', 28), ('02-04-2017', 25), ('09-04-2017', 25), ('16-04-2017', 23), ('23-04-2017', 23), ('30-04-2017', 24), ('07-05-2017', 24), ('14-05-2017', 25)]
Chuzhaya voyna	2014	6.0	14	0	0	0	0	0	0	[]
Ciclo Agatha Christie	20052006	12.0	4	0	0	0	0	0	0	[]
Cinta Di Langit Taj Mahal	2015	6.0	8	0	0	0	0	0	0	[]
Circus Halligalli	2013	2.0	25	0.0	0.0	1.33333333333	51.5	9	7.61111111111	[('09-12-2012', 0), ('16-12-2012', 0), ('23-12-2012', 0), ('30-12-2012', 0), ('06-01-2013', 0), ('13-01-2013', 1), ('20-01-2013', 2), ('27-01-2013', 1), ('03-02-2013', 1), ('10-02-2013', 3), ('17-02-2013', 13), ('24-02-2013', 90)]
Citizen Khan	2012	8.0	27	1.0	0.666666666667	0.0	55.5	9	18.3111111111	[('10-06-2012', 1), ('17-06-2012', 0), ('24-06-2012', 1), ('01-07-2012', 0), ('08-07-2012', 1), ('15-07-2012', 0), ('22-07-2012', 0), ('29-07-2012', 0), ('05-08-2012', 0), ('12-08-2012', 1), ('19-08-2012', 11), ('26-08-2012', 100)]
City Girl Diaries	2013	7.0	21	0	0	0	0	0	0	[]
City Homicide	20072011	8.0	27	50.0	36.6666666667	38.3333333333	45.5	41	-0.0116622436852	[('26-02-2017', 50), ('05-03-2017', 63), ('12-03-2017', 31), ('19-03-2017', 40), ('26-03-2017', 39), ('02-04-2017', 39), ('09-04-2017', 27), ('16-04-2017', 48), ('23-04-2017', 40), ('30-04-2017', 33), ('07-05-2017', 39), ('14-05-2017', 52)]
A Song For You: The Austin City Limits Story	2016	3.0	17	0	0	0	0	0	0	[]
Civ 5 Multiplayer Challenge	2013	8.0	1	0	0	0	0	0	0	[]
Civil War 360	2013	10.0	27	0	0	0	0	0	0	[]
Clan	2012	9.0	3	0	0	0	0	0	0	[]
Clangers	2015	6.0	15	5.0	5.33333333333	5.33333333333	80.0	18	3.94834307992	[('29-03-2015', 5), ('05-04-2015', 4), ('12-04-2015', 7), ('19-04-2015', 5), ('26-04-2015', 4), ('03-05-2015', 4), ('10-05-2015', 5), ('17-05-2015', 4), ('24-05-2015', 7), ('31-05-2015', 20), ('07-06-2015', 60), ('14-06-2015', 100)]
Clannad	20072008	10.0	4	33.0	33.0	33.3333333333	38.0	34	0.0485754172219	[('26-02-2017', 33), ('05-03-2017', 33), ('12-03-2017', 32), ('19-03-2017', 35), ('26-03-2017', 32), ('02-04-2017', 34), ('09-04-2017', 35), ('16-04-2017', 32), ('23-04-2017', 33), ('30-04-2017', 38), ('07-05-2017', 32), ('14-05-2017', 44)]
Clarence	2014	4.0	7	0	0	0	0	0	0	[]
Class	2016	4.0	15	76.0	75.0	73.6666666667	70.0	75	-0.0265460051644	[('24-01-2016', 76), ('31-01-2016', 80), ('07-02-2016', 75), ('14-02-2016', 74), ('21-02-2016', 76), ('28-02-2016', 80), ('06-03-2016', 78), ('13-03-2016', 76), ('20-03-2016', 67), ('27-03-2016', 78), ('03-04-2016', 70), ('10-04-2016', 70)]
ClassicaLoid	2016	10.0	8	0	0	0	0	0	0	[]
Cleaners	2013	10.0	3	0	0	0	0	0	0	[]
Tone-Deaf Clinic	2012	11.0	29	0.0	0.0	12.6666666667	37.5	9	4.82791327913	[('09-09-2012', 0), ('16-09-2012', 0), ('23-09-2012', 0), ('30-09-2012', 0), ('07-10-2012', 0), ('14-10-2012', 0), ('21-10-2012', 0), ('28-10-2012', 0), ('04-11-2012', 38), ('11-11-2012', 0), ('18-11-2012', 38), ('25-11-2012', 37)]
Clipaholics	2012	5.0	31	0	0	0	0	0	0	[]
Clipped	2015	6.0	16	25.0	24.6666666667	41.6666666667	82.0	40	0.531609883172	[('29-03-2015', 25), ('05-04-2015', 25), ('12-04-2015', 24), ('19-04-2015', 22), ('26-04-2015', 28), ('03-05-2015', 27), ('10-05-2015', 41), ('17-05-2015', 38), ('24-05-2015', 46), ('31-05-2015', 41), ('07-06-2015', 70), ('14-06-2015', 94)]
Close to Home	20052007	10.0	4	30.0	21.6666666667	20.3333333333	20.5	21	-0.106609411238	[('26-02-2017', 30), ('05-03-2017', 26), ('12-03-2017', 22), ('19-03-2017', 22), ('26-03-2017', 21), ('02-04-2017', 19), ('09-04-2017', 21), ('16-04-2017', 20), ('23-04-2017', 20), ('30-04-2017', 21), ('07-05-2017', 20), ('14-05-2017', 21)]
Close Up Kings	2015	1.0	6	7.0	13.3333333333	11.0	17.5	14	0.390180878553	[('19-10-2014', 7), ('26-10-2014', 7), ('02-11-2014', 27), ('09-11-2014', 13), ('16-11-2014', 0), ('23-11-2014', 27), ('30-11-2014', 7), ('07-12-2014', 13), ('14-12-2014', 13), ('21-12-2014', 22), ('28-12-2014', 22), ('04-01-2015', 13)]
Close Up with the Hollywood Reporter	2015	8.0	2	0.0	0.0	0.0	80.5	13	26.8333333333	[('17-05-2015', 0), ('24-05-2015', 0), ('31-05-2015', 0), ('07-06-2015', 0), ('14-06-2015', 0), ('21-06-2015', 0), ('28-06-2015', 0), ('05-07-2015', 0), ('12-07-2015', 0), ('19-07-2015', 0), ('26-07-2015', 64), ('02-08-2015', 97)]
Club de Cuervos	2015	8.0	7	0.0	0.333333333333	0.666666666667	9.5	1	1.96111111111	[('17-05-2015', 0), ('24-05-2015', 0), ('31-05-2015', 0), ('07-06-2015', 1), ('14-06-2015', 0), ('21-06-2015', 0), ('28-06-2015', 0), ('05-07-2015', 0), ('12-07-2015', 2), ('19-07-2015', 1), ('26-07-2015', 2), ('02-08-2015', 17)]
Code 37	20092012	8.0	31	21.0	20.3333333333	24.3333333333	26.5	23	0.0809077618288	[('26-02-2017', 21), ('05-03-2017', 25), ('12-03-2017', 21), ('19-03-2017', 19), ('26-03-2017', 21), ('02-04-2017', 19), ('09-04-2017', 21), ('16-04-2017', 28), ('23-04-2017', 24), ('30-04-2017', 28), ('07-05-2017', 29), ('14-05-2017', 24)]
